dep_dt,period,me_kg,me_kg_corrected,aux_kg,boiler_kg,co2_total,distance_nm,speed_kn,days_since_drydock,wind_speed_ms,wave_height_m,wx_corr_kg
2024-02-08 05:09:00,Pre-Drydock,1120.7,959.7430096563061,410.2,123.39999999999999,5200.5814,20.5,13.225806451612902,-421,9.789028843916068,0.52912503,160.95699034369395
2024-02-08 08:15:00,Pre-Drydock,1300.8,1143.7687899085913,490.3,144.0,6084.257,20.0,11.428571428571429,-421,9.789028843916068,0.52912503,157.03121009140875
2024-02-08 11:12:00,Pre-Drydock,1210.7,1048.172697555392,470.3,123.39999999999999,5673.522,20.7,12.937499999999998,-421,9.789028843916068,0.52912503,162.52730244460804
2024-02-08 14:30:00,Pre-Drydock,1550.8999999999999,1393.0836338581341,490.3,133.70000000000002,6830.0466,20.1,11.485714285714286,-421,9.789028843916068,0.52912503,157.81636614186579
2024-02-08 18:21:00,Pre-Drydock,1210.7,1048.172697555392,490.3,133.70000000000002,5770.6638,20.7,11.5,-421,9.789028843916068,0.52912503,162.52730244460804
2024-02-09 15:24:00,Pre-Drydock,1921.1000000000001,1403.6601052307337,430.3,1223.6,11284.7088,21.8,9.478260869565219,-420,9.985344469052658,2.7123334,517.4398947692664
2024-02-09 19:57:00,Pre-Drydock,1390.8,973.56,510.29999999999995,133.70000000000002,6395.615199999999,20.8,13.866666666666667,-420,9.985344469052658,2.7123334,493.70411977985066
2024-02-09 22:48:00,Pre-Drydock,1310.7,917.49,450.29999999999995,174.8,6085.5904,21.3,10.65,-420,9.985344469052658,2.7123334,505.5720072745585
2024-02-10 04:09:00,Pre-Drydock,1721.0,1322.1946603071926,930.6,277.6,9232.6832,21.6,13.5,-419,9.912091438950249,2.2390835,398.8053396928074
2024-02-10 08:39:00,Pre-Drydock,1631.0,1256.196833529445,510.29999999999995,174.8,7275.3646,20.3,11.941176470588236,-419,9.912091438950249,2.2390835,374.8031664705551
2024-02-10 12:24:00,Pre-Drydock,1230.6999999999998,861.4899999999998,470.3,123.39999999999999,5735.802,21.8,11.783783783783784,-419,9.912091438950249,2.2390835,402.4979817270001
2024-02-10 21:09:00,Pre-Drydock,1590.9,1113.6299999999999,520.3,144.0,7083.8084,25.2,12.6875,-419,9.912091438950249,2.2390835,773.0315308455199
2024-02-11 03:42:00,Pre-Drydock,1340.8,1076.632348515634,590.3000000000001,226.20000000000002,6792.9502,21.3,12.90909090909091,-418,9.560287597498665,1.5802501,264.16765148436593
2024-02-11 07:57:00,Pre-Drydock,1570.8999999999999,1322.8552568221914,700.4,154.20000000000002,7631.6302,20.0,10.256410256410257,-418,9.560287597498665,1.5802501,248.04474317780836
2024-02-11 11:36:00,Pre-Drydock,1300.8,1045.3139145268574,490.3,123.39999999999999,6018.2134,20.6,12.875,-418,9.560287597498665,1.5802501,255.48608547314262
2024-02-11 14:51:00,Pre-Drydock,1841.1,1567.0105587885216,610.3,154.20000000000002,8184.1723999999995,22.1,9.020408163265307,-418,9.560287597498665,1.5802501,274.0894412114783
2024-02-11 19:27:00,Pre-Drydock,1270.8,1016.5541382427464,530.3,144.0,6119.076999999999,20.5,14.13793103448276,-418,9.560287597498665,1.5802501,254.24586175725358
2024-02-11 23:09:00,Pre-Drydock,1590.9,1323.011677367967,630.4,185.1,7568.5556,21.6,10.53658536585366,-418,9.560287597498665,1.5802501,267.88832263203307
2024-02-12 03:30:00,Pre-Drydock,1140.6000000000001,911.0136747848607,440.3,164.5,5490.8172,20.6,12.11764705882353,-417,9.94198844481076,1.2928334,229.5863252151395
2024-02-13 08:27:00,Pre-Drydock,1450.8000000000002,1255.3291063926881,470.3,133.70000000000002,6454.215200000001,20.2,10.1,-416,10.011286038207656,0.97858334,195.47089360731204
2024-02-13 11:51:00,Pre-Drydock,1190.7,992.3260733193121,460.3,123.39999999999999,5579.182000000001,20.5,13.666666666666666,-416,10.011286038207656,0.97858334,198.373926680688
2024-02-13 14:18:00,Pre-Drydock,1210.7,1017.1644617749386,420.3,113.10000000000001,5480.200199999999,20.0,10.0,-416,10.011286038207656,0.97858334,193.53553822506146
2024-02-13 17:48:00,Pre-Drydock,1180.7,980.3907179370615,460.3,113.10000000000001,5515.0202,20.7,12.937499999999998,-416,10.011286038207656,0.97858334,200.3092820629386
2024-02-13 20:12:00,Pre-Drydock,1260.8,1069.199817157189,400.2,113.10000000000001,5571.771,19.8,11.0,-416,10.011286038207656,0.97858334,191.60018284281085
2024-02-13 23:12:00,Pre-Drydock,1180.7,980.3907179370615,410.2,123.39999999999999,5387.4214,20.7,12.545454545454545,-416,10.011286038207656,0.97858334,200.30928206293862
2024-02-14 02:15:00,Pre-Drydock,1160.7,974.6938430839559,440.2,113.10000000000001,5388.2996,19.9,12.06060606060606,-415,9.299975044089772,1.1307918,186.00615691604406
2024-02-14 05:18:00,Pre-Drydock,1250.6999999999998,1056.2815043289588,430.3,123.39999999999999,5669.842,20.8,13.0,-415,9.299975044089772,1.1307918,194.4184956710411
2024-02-14 08:06:00,Pre-Drydock,1340.8,1154.7938430839558,450.29999999999995,133.70000000000002,6047.5552,19.9,10.756756756756756,-415,9.299975044089772,1.1307918,186.00615691604412
2024-02-14 11:24:00,Pre-Drydock,1190.7,1000.020321553402,460.3,113.10000000000001,5546.1602,20.4,12.363636363636363,-415,9.299975044089772,1.1307918,190.67967844659796
2024-02-14 14:24:00,Pre-Drydock,1210.7,1024.693843083956,470.3,123.39999999999999,5673.522,19.9,11.055555555555555,-415,9.299975044089772,1.1307918,186.0061569160441
2024-02-14 18:18:00,Pre-Drydock,1330.8,1137.3162086350696,520.3,123.39999999999999,6207.813399999999,20.7,12.545454545454545,-415,9.299975044089772,1.1307918,193.48379136493028
2024-02-14 20:48:00,Pre-Drydock,1250.8,1065.7285473900665,400.2,123.39999999999999,5573.6528,19.8,11.0,-415,9.299975044089772,1.1307918,185.07145260993332
2024-02-15 00:06:00,Pre-Drydock,1300.8,1099.2180176753157,480.3,113.10000000000001,5953.1316,21.3,12.171428571428573,-414,9.58673891034306,1.0705833,201.5819823246843
2024-02-15 02:30:00,Pre-Drydock,1210.7,1018.5819605074605,370.2,102.8,5286.5578,20.3,12.303030303030305,-414,9.58673891034306,1.0705833,192.1180394925395
2024-02-15 05:30:00,Pre-Drydock,1130.7,938.5819605074605,400.2,123.39999999999999,5199.6614,20.3,11.6,-414,9.58673891034306,1.0705833,192.1180394925395
2024-02-15 08:09:00,Pre-Drydock,1360.8,1165.842777657817,450.29999999999995,113.10000000000001,6043.7916,20.6,11.444444444444445,-414,9.58673891034306,1.0705833,194.95722234218294
2024-02-15 11:48:00,Pre-Drydock,1230.6999999999998,1028.171623392101,470.3,123.39999999999999,5735.802,21.4,13.806451612903224,-414,9.58673891034306,1.0705833,202.5283766078988
2024-02-15 14:24:00,Pre-Drydock,1500.8999999999999,1310.6747490738894,530.3,133.70000000000002,6802.586599999999,20.1,11.166666666666668,-414,9.58673891034306,1.0705833,190.22525092611056
2024-02-15 18:00:00,Pre-Drydock,1250.6999999999998,1053.849989091388,490.3,123.39999999999999,5862.201999999999,20.8,13.419354838709678,-414,9.58673891034306,1.0705833,196.85001090861192
2024-02-15 20:24:00,Pre-Drydock,1430.8000000000002,1239.628354790675,490.3,92.5,6323.968000000001,20.2,11.542857142857143,-414,9.58673891034306,1.0705833,191.17164520932502
2024-02-15 23:51:00,Pre-Drydock,1210.7,1018.5819605074605,470.3,123.39999999999999,5673.522,20.3,13.533333333333333,-414,9.58673891034306,1.0705833,192.11803949253948
2024-02-16 02:09:00,Pre-Drydock,1290.8,1097.6740036441117,430.20000000000005,102.8,5728.3492,20.2,10.918918918918918,-413,9.835140978566306,1.0122917,193.12599635588825
2024-02-16 05:00:00,Pre-Drydock,1280.7,1078.9693800440969,440.3,102.8,5729.2784,21.1,12.411764705882353,-413,9.835140978566306,1.0122917,201.73061995590308
2024-02-16 08:03:00,Pre-Drydock,1410.8,1209.069380044097,460.3,123.39999999999999,6264.573399999999,21.1,11.405405405405405,-413,9.835140978566306,1.0122917,201.73061995590305
2024-02-16 11:15:00,Pre-Drydock,1210.7,1013.7497264885496,470.3,123.39999999999999,5673.522,20.6,13.733333333333334,-413,9.835140978566306,1.0122917,196.95027351145043
2024-02-16 14:18:00,Pre-Drydock,1350.8,1162.4543500885643,500.29999999999995,123.39999999999999,6205.9734,19.7,11.588235294117647,-413,9.835140978566306,1.0122917,188.3456499114356
2024-02-16 17:24:00,Pre-Drydock,1250.6999999999998,1050.8815186218778,480.3,123.39999999999999,5830.142,20.9,13.483870967741934,-413,9.835140978566306,1.0122917,199.81848137812193
2024-02-16 20:24:00,Pre-Drydock,1390.8,1194.8057957774402,530.3,133.70000000000002,6459.735199999999,20.5,10.25,-413,9.835140978566306,1.0122917,195.99420422255983
2024-02-17 00:15:00,Pre-Drydock,1280.8,1091.9990178364574,500.29999999999995,123.39999999999999,5987.993399999999,20.2,13.466666666666667,-412,10.046859615386046,0.8850417,188.80098216354259
2024-02-17 02:30:00,Pre-Drydock,1280.7,1093.768334491542,430.3,102.8,5697.2184,20.0,12.121212121212121,-412,10.046859615386046,0.8850417,186.931665508458
2024-02-17 05:18:00,Pre-Drydock,1270.8,1076.3910678712036,400.2,102.8,5569.8892,20.8,13.0,-412,10.046859615386046,0.8850417,194.40893212879632
2024-02-17 08:06:00,Pre-Drydock,1280.7,1093.768334491542,450.29999999999995,113.10000000000001,5794.3602,20.0,11.764705882352942,-412,10.046859615386046,0.8850417,186.93166550845802
2024-02-17 11:12:00,Pre-Drydock,1250.6999999999998,1056.2910678712035,480.3,123.39999999999999,5830.142,20.8,12.23529411764706,-412,10.046859615386046,0.8850417,194.40893212879635
2024-02-17 14:09:00,Pre-Drydock,1250.6999999999998,1063.7683344915417,430.3,113.10000000000001,5636.820199999999,20.0,10.81081081081081,-412,10.046859615386046,0.8850417,186.931665508458
2024-02-17 18:15:00,Pre-Drydock,1380.8,1187.325726198746,550.3,123.39999999999999,6459.6934,20.7,13.799999999999999,-412,10.046859615386046,0.8850417,193.47427380125404
2024-02-17 20:51:00,Pre-Drydock,1250.6999999999998,1060.9643595089149,440.3,123.39999999999999,5701.902,20.3,9.227272727272727,-412,10.046859615386046,0.8850417,189.7356404910849
2024-02-18 01:03:00,Pre-Drydock,1280.8,1048.5332096093157,530.3,133.70000000000002,6117.1952,21.6,11.36842105263158,-411,9.110478738440824,1.4270416,232.2667903906842
2024-02-18 04:00:00,Pre-Drydock,1360.8,1147.888775475206,460.3,102.8,6042.8297999999995,19.8,11.647058823529413,-411,9.110478738440824,1.4270416,212.91122452479385
2024-02-18 07:30:00,Pre-Drydock,1440.9,1225.838157045663,520.3,123.39999999999999,6550.6648,20.0,13.333333333333334,-411,9.110478738440824,1.4270416,215.06184295433724
2024-02-18 09:48:00,Pre-Drydock,1310.7,1091.336920186576,440.3,113.10000000000001,5855.7202,20.4,12.363636363636363,-411,9.110478738440824,1.4270416,219.36307981342398
2024-02-18 13:51:00,Pre-Drydock,1561.0,1335.185064897946,570.3000000000001,133.70000000000002,7117.978,21.0,13.125,-411,9.110478738440824,1.4270416,225.81493510205405
2024-02-18 16:24:00,Pre-Drydock,1360.8,1144.662847830891,450.29999999999995,113.10000000000001,6043.7916,20.1,12.967741935483872,-411,9.110478738440824,1.4270416,216.13715216910887
2024-02-18 19:36:00,Pre-Drydock,1430.9,1208.3109925422611,520.3,123.39999999999999,6519.5248,20.7,12.937499999999998,-411,9.110478738440824,1.4270416,222.589007457739
2024-02-18 22:12:00,Pre-Drydock,1250.6999999999998,1034.5628478308909,430.3,123.39999999999999,5669.842,20.1,10.05,-411,9.110478738440824,1.4270416,216.1371521691089
2024-02-19 02:06:00,Pre-Drydock,1410.8,1197.264390703956,520.3,133.70000000000002,6489.955199999999,20.6,14.206896551724139,-410,9.507586024027502,1.2677917,213.53560929604407
2024-02-19 04:06:00,Pre-Drydock,1430.9,1226.6936163528123,420.20000000000005,92.5,6099.5388,19.7,13.133333333333333,-410,9.507586024027502,1.2677917,204.2063836471878
2024-02-19 06:42:00,Pre-Drydock,1190.7,979.2375519592574,410.2,102.8,5352.5178,20.4,12.363636363636363,-410,9.507586024027502,1.2677917,211.46244804074266
2024-02-19 09:18:00,Pre-Drydock,1330.8,1106.898584427449,440.2,102.8,5884.9692,21.6,13.090909090909092,-410,9.507586024027502,1.2677917,223.9014155725511
2024-02-19 11:45:00,Pre-Drydock,1300.7,1084.0546488210039,440.3,102.8,5791.5584,20.9,13.062499999999998,-410,9.507586024027502,1.2677917,216.64535117899618
2024-02-19 14:45:00,Pre-Drydock,1420.8,1212.4472938422093,510.29999999999995,102.8,6389.969799999999,20.1,10.864864864864865,-410,9.507586024027502,1.2677917,208.3527061577906
2024-02-19 17:48:00,Pre-Drydock,1310.7,1093.0180681933532,440.3,113.10000000000001,5855.7202,21.0,13.125,-410,9.507586024027502,1.2677917,217.68193180664684
2024-02-19 20:27:00,Pre-Drydock,1250.6999999999998,1036.127810076305,440.3,133.70000000000002,5734.9238,20.7,9.409090909090908,-410,9.507586024027502,1.2677917,214.57218992369485
2024-02-20 00:27:00,Pre-Drydock,1340.8,1152.5226182589022,510.29999999999995,123.39999999999999,6206.893399999999,20.7,13.799999999999999,-409,9.002169621509784,1.1624584,188.27738174109777
2024-02-20 02:30:00,Pre-Drydock,1100.7,918.7894862404852,340.2,102.8,4847.8378,20.0,10.526315789473685,-409,9.002169621509784,1.1624584,181.91051375951483
2024-02-20 05:30:00,Pre-Drydock,1270.7,1082.4226182589023,430.3,102.8,5666.0784,20.7,11.5,-409,9.002169621509784,1.1624584,188.2773817410978
2024-02-20 08:21:00,Pre-Drydock,1400.8,1204.336645139724,460.3,102.8,6167.3898,21.6,9.000000000000002,-409,9.002169621509784,1.1624584,196.46335486027598
2024-02-20 12:09:00,Pre-Drydock,1310.8,1120.703513121307,490.3,102.8,5983.3098,20.9,12.666666666666666,-409,9.002169621509784,1.1624584,190.09648687869293
2024-02-20 14:48:00,Pre-Drydock,1340.8,1157.9799336716876,450.29999999999995,113.10000000000001,5981.5116,20.1,12.181818181818183,-409,9.002169621509784,1.1624584,182.82006632831235
2024-02-20 17:42:00,Pre-Drydock,1330.8,1139.7939605525094,440.2,113.10000000000001,5917.990999999999,21.0,13.125,-409,9.002169621509784,1.1624584,191.00603944749054
2024-02-20 20:24:00,Pre-Drydock,1280.8,1092.5226182589022,420.20000000000005,102.8,5665.1492,20.7,12.176470588235293,-409,9.002169621509784,1.1624584,188.2773817410978
2024-02-20 23:33:00,Pre-Drydock,1220.6999999999998,1032.422618258902,460.3,113.10000000000001,5639.580199999999,20.7,13.354838709677418,-409,9.002169621509784,1.1624584,188.27738174109783
2024-02-21 02:06:00,Pre-Drydock,1330.8,1149.0286662389922,440.2,102.8,5884.9692,20.0,11.428571428571429,-408,9.958195641852845,0.8526251,181.7713337610079
2024-02-21 05:06:00,Pre-Drydock,1220.6999999999998,1032.5666695573566,420.3,102.8,5478.318399999999,20.7,13.354838709677418,-408,9.958195641852845,0.8526251,188.13333044264314
2024-02-21 08:06:00,Pre-Drydock,1300.7,1120.7463795766023,440.3,113.10000000000001,5824.5802,19.8,12.000000000000002,-408,9.958195641852845,0.8526251,179.9536204233978
2024-02-21 11:21:00,Pre-Drydock,1300.8,1112.6666695573567,490.3,113.10000000000001,5985.1916,20.7,12.545454545454545,-408,9.958195641852845,0.8526251,188.1333304426431
2024-02-21 14:21:00,Pre-Drydock,1380.8,1193.5755262261619,450.29999999999995,123.39999999999999,6139.0934,20.6,11.771428571428572,-408,9.958195641852845,0.8526251,187.22447377383813
2024-02-21 18:03:00,Pre-Drydock,1320.8,1130.8489562197467,540.3,133.70000000000002,6273.8152,20.9,13.483870967741934,-408,9.958195641852845,0.8526251,189.95104378025317
2024-02-21 20:45:00,Pre-Drydock,1290.7,1109.8375229077972,440.3,102.8,5760.4184,19.9,12.06060606060606,-408,9.958195641852845,0.8526251,180.86247709220282
2024-02-21 23:45:00,Pre-Drydock,1210.7,1023.475526226162,440.3,575.8,7027.7364,20.6,12.875,-408,9.958195641852845,0.8526251,187.22447377383813
2024-02-22 02:27:00,Pre-Drydock,1320.8,1158.897753237217,440.2,113.10000000000001,5886.851,20.0,10.0,-407,9.010757330389012,0.9444167,161.90224676278288
2024-02-22 05:36:00,Pre-Drydock,1160.7,995.5597083019616,410.2,102.8,5259.0978,20.4,13.6,-407,9.010757330389012,0.9444167,165.14029169803854
2024-02-22 08:12:00,Pre-Drydock,1440.8000000000002,1278.8977532372173,490.3,113.10000000000001,6421.1516,20.0,11.428571428571429,-407,9.010757330389012,0.9444167,161.90224676278288
2024-02-22 11:15:00,Pre-Drydock,1270.7,1101.512152132892,480.3,113.10000000000001,5859.4002,20.9,12.666666666666666,-407,9.010757330389012,0.9444167,169.18784786710808
2024-02-22 14:24:00,Pre-Drydock,1430.9,1267.3787307695893,520.3,113.10000000000001,6486.503000000001,20.2,11.542857142857143,-407,9.010757330389012,0.9444167,163.5212692304107
2024-02-22 17:33:00,Pre-Drydock,1250.6999999999998,1084.7501970681474,480.3,133.70000000000002,5863.163799999999,20.5,12.424242424242426,-407,9.010757330389012,0.9444167,165.94980293185247
2024-02-22 20:24:00,Pre-Drydock,1400.8,1238.897753237217,460.3,102.8,6167.3898,20.0,11.11111111111111,-407,9.010757330389012,0.9444167,161.90224676278285
2024-02-23 00:03:00,Pre-Drydock,1300.8,1098.4941784805126,490.3,123.39999999999999,6018.2134,20.5,13.225806451612902,-406,9.577830146761572,1.1557084,202.30582151948732
2024-02-23 02:24:00,Pre-Drydock,1701.0,1494.7467478167177,520.3,102.8,7294.5725999999995,20.9,10.45,-406,9.577830146761572,1.1557084,206.25325218328223
2024-02-23 06:15:00,Pre-Drydock,1280.7,1078.3941784805127,480.3,123.39999999999999,5923.562,20.5,13.225806451612902,-406,9.577830146761572,1.1557084,202.30582151948732
2024-02-23 08:27:00,Pre-Drydock,1300.7,1102.3416091443075,440.3,102.8,5791.5584,20.1,10.864864864864865,-406,9.577830146761572,1.1557084,198.35839085569248
2024-02-23 11:24:00,Pre-Drydock,1250.6999999999998,1049.3810361464612,480.3,123.39999999999999,5830.142,20.4,12.363636363636363,-406,9.577830146761572,1.1557084,201.31896385353863
2024-02-23 14:21:00,Pre-Drydock,1400.8,1203.4284668102562,460.3,102.8,6167.3898,20.0,10.526315789473685,-406,9.577830146761572,1.1557084,197.3715331897438
2024-02-23 17:45:00,Pre-Drydock,1210.7,1007.407320814564,430.3,113.10000000000001,5512.2602,20.6,13.290322580645162,-406,9.577830146761572,1.1557084,203.29267918543613
2024-02-23 20:24:00,Pre-Drydock,1400.8,1181.7175981593844,460.3,123.39999999999999,6233.4334,22.2,9.866666666666667,-406,9.577830146761572,1.1557084,219.0824018406156
2024-02-24 00:18:00,Pre-Drydock,1480.9,1238.6017092850066,540.3,154.20000000000002,6838.0896,22.6,9.416666666666668,-405,9.305849750693897,1.3779168,242.29829071499353
2024-02-24 03:15:00,Pre-Drydock,1480.9,1251.4671052521744,430.20000000000005,113.10000000000001,6353.3424,21.4,9.727272727272727,-405,9.305849750693897,1.3779168,229.43289474782569
2024-02-24 06:39:00,Pre-Drydock,1240.8,1016.7276869051609,390.2,102.8,5444.4092,20.9,13.933333333333332,-405,9.305849750693897,1.3779168,224.07231309483907
2024-02-24 08:54:00,Pre-Drydock,1430.8000000000002,1209.944035896953,440.3,113.10000000000001,6229.7116000000005,20.6,8.583333333333334,-405,9.305849750693897,1.3779168,220.85596410304717
2024-02-24 12:54:00,Pre-Drydock,1330.8,1102.4392215827716,490.3,113.10000000000001,6078.611599999999,21.3,13.3125,-405,9.305849750693897,1.3779168,228.36077841722837
2024-02-24 15:45:00,Pre-Drydock,1520.8999999999999,1306.4767338805366,530.3,113.10000000000001,6798.822999999999,20.0,11.11111111111111,-405,9.305849750693897,1.3779168,214.42326611946322
2024-02-24 19:45:00,Pre-Drydock,1210.7,991.9882685581475,470.3,113.10000000000001,5640.5002,20.4,13.161290322580644,-405,9.305849750693897,1.3779168,218.7117314418525
2024-02-24 22:27:00,Pre-Drydock,1360.8,1149.5930828723288,450.29999999999995,102.8,6010.769799999999,19.7,11.588235294117647,-405,9.305849750693897,1.3779168,211.2069171276713
2024-02-25 01:51:00,Pre-Drydock,1340.8,1163.9326650700646,500.29999999999995,123.39999999999999,6174.8333999999995,20.3,13.533333333333333,-404,8.955218753559807,1.0983751,176.86733492993534
2024-02-25 04:06:00,Pre-Drydock,1400.8,1225.6752003895713,440.3,102.8,6103.2698,20.1,9.80487804878049,-404,8.955218753559807,1.0983751,175.12479961042857
2024-02-25 06:54:00,Pre-Drydock,1210.7,1035.5752003895716,390.2,92.5,5317.656,20.1,14.35714285714286,-404,8.955218753559807,1.0983751,175.12479961042854
2024-02-25 09:18:00,Pre-Drydock,1470.8000000000002,1298.2890033688318,470.3,102.8,6417.4298,19.8,10.153846153846155,-404,8.955218753559807,1.0983751,172.51099663116847
2024-02-25 14:06:00,Pre-Drydock,1320.8,1137.833791451791,580.3000000000001,133.70000000000002,6402.055200000001,21.0,13.548387096774194,-404,8.955218753559807,1.0983751,182.96620854820895
2024-02-25 16:27:00,Pre-Drydock,1600.9,1430.1315386883384,450.29999999999995,102.8,6758.4412,19.6,10.594594594594595,-404,8.955218753559807,1.0983751,170.76846131166167
2024-02-25 20:06:00,Pre-Drydock,1220.6999999999998,1043.8326650700644,510.29999999999995,113.10000000000001,5799.8802,20.3,14.000000000000002,-404,8.955218753559807,1.0983751,176.86733492993534
2024-02-25 22:24:00,Pre-Drydock,1440.8000000000002,1264.8039327298184,430.3,102.8,6195.7698,20.2,10.631578947368421,-404,8.955218753559807,1.0983751,175.99606727018192
2024-02-26 02:00:00,Pre-Drydock,1250.6999999999998,1021.5777997450466,460.3,123.39999999999999,5766.021999999999,20.9,13.062499999999998,-403,9.228158959162435,1.4344584,229.12220025495319
2024-02-26 04:15:00,Pre-Drydock,1801.1,1580.7480275060018,500.29999999999995,102.8,7542.164,20.1,10.578947368421053,-403,9.228158959162435,1.4344584,220.3519724939981
2024-02-26 07:00:00,Pre-Drydock,1320.8,1091.6777997450467,390.2,102.8,5693.5292,20.9,12.294117647058822,-403,9.228158959162435,1.4344584,229.12220025495319
2024-02-26 09:48:00,Pre-Drydock,1500.8999999999999,1283.83686291636,480.3,102.8,6543.221199999999,19.8,11.647058823529413,-403,9.228158959162435,1.4344584,217.0631370836399
2024-02-26 13:12:00,Pre-Drydock,1380.8,1141.8112935139723,500.29999999999995,123.39999999999999,6299.3934,21.8,10.380952380952381,-403,9.228158959162435,1.4344584,238.98870648602775
2024-02-26 16:33:00,Pre-Drydock,1530.8999999999999,1311.6443059761211,490.3,123.39999999999999,6734.7447999999995,20.0,9.523809523809524,-403,9.228158959162435,1.4344584,219.25569402387868
2024-02-26 22:03:00,Pre-Drydock,1350.8,1123.8703566852855,430.3,102.8,5915.5098,20.7,10.615384615384615,-403,9.228158959162435,1.4344584,226.92964331471444
2024-02-27 01:57:00,Pre-Drydock,1450.9,1264.3869534132825,520.3,123.39999999999999,6581.8048,22.2,13.454545454545455,-402,9.242989271131911,0.9411251,186.51304658671756
2024-02-27 03:57:00,Pre-Drydock,1410.9,1241.1899305832571,380.2,82.3,5876.3176,20.2,11.542857142857143,-402,9.242989271131911,0.9411251,169.710069416743
2024-02-27 06:15:00,Pre-Drydock,1300.8,1123.5285908567685,370.2,82.3,5501.406199999999,21.1,14.066666666666668,-402,9.242989271131911,0.9411251,177.27140914323158
2024-02-27 08:39:00,Pre-Drydock,1480.9,1302.7884419982697,410.2,92.5,6223.1788,21.2,10.341463414634147,-402,9.242989271131911,0.9411251,178.1115580017303
2024-02-27 12:30:00,Pre-Drydock,1290.7,1113.4285908567686,450.29999999999995,102.8,5792.4784,21.1,13.1875,-402,9.242989271131911,0.9411251,177.2714091432316
2024-02-27 14:51:00,Pre-Drydock,1310.8,1141.9300794417557,360.20000000000005,92.5,5533.1874,20.1,10.307692307692308,-402,9.242989271131911,0.9411251,168.8699205582443
2024-02-27 18:30:00,Pre-Drydock,1270.7,1098.469484007761,450.29999999999995,113.10000000000001,5763.2202,20.5,12.8125,-402,9.242989271131911,0.9411251,172.23051599223922
2024-02-27 20:48:00,Pre-Drydock,1350.8,1181.089930583257,400.2,92.5,5785.9874,20.2,11.542857142857143,-402,9.242989271131911,0.9411251,169.710069416743
2024-02-27 23:39:00,Pre-Drydock,1200.7,1029.3096328662596,360.20000000000005,102.8,5223.3578,20.4,12.363636363636363,-402,9.242989271131911,0.9411251,171.39036713374045
2024-02-28 02:06:00,Pre-Drydock,1320.8,1169.5313247945446,410.2,113.10000000000001,5790.671,21.4,10.19047619047619,-401,9.156159793912368,0.5792084,151.26867520545545
2024-02-28 05:12:00,Pre-Drydock,1200.7,1048.7244618262948,410.3,113.10000000000001,5417.0002,21.5,10.75,-401,9.156159793912368,0.5792084,151.97553817370527
2024-02-28 08:18:00,Pre-Drydock,1470.9,1323.1656396357935,420.20000000000005,113.10000000000001,6290.142400000001,20.9,11.0,-401,9.156159793912368,0.5792084,147.7343603642065
2024-02-28 11:42:00,Pre-Drydock,1300.7,1152.9656396357937,440.3,113.10000000000001,5824.5802,20.9,13.062499999999998,-401,9.156159793912368,0.5792084,147.7343603642065
2024-02-28 14:12:00,Pre-Drydock,1520.8999999999999,1375.9930915087925,410.2,102.8,6380.7606,20.5,11.08108108108108,-401,9.156159793912368,0.5792084,144.90690849120736
2024-02-28 18:36:00,Pre-Drydock,1270.7,1125.7930915087927,490.3,113.10000000000001,5891.4601999999995,20.5,13.666666666666666,-401,9.156159793912368,0.5792084,144.90690849120733
2024-02-28 20:51:00,Pre-Drydock,1360.8,1220.1342693182914,400.2,102.8,5850.1492,19.9,9.95,-401,9.156159793912368,0.5792084,140.6657306817086
2024-02-29 00:30:00,Pre-Drydock,1160.7,1016.0733005555805,460.3,113.10000000000001,5452.7402,20.6,11.771428571428572,-400,9.088619836305236,0.59662503,144.62669944441956
2024-02-29 02:42:00,Pre-Drydock,1370.8,1230.3857286947382,370.2,102.8,5785.1092,20.0,10.526315789473685,-400,9.088619836305236,0.59662503,140.41427130526168
2024-02-29 05:21:00,Pre-Drydock,1120.7,973.9670864860016,350.2,102.8,4942.1778,20.9,11.61111111111111,-400,9.088619836305236,0.59662503,146.73291351399845
2024-02-29 08:24:00,Pre-Drydock,1560.8999999999999,1421.889871407791,470.3,113.10000000000001,6731.022999999999,19.8,10.702702702702702,-400,9.088619836305236,0.59662503,139.01012859220907
2024-02-29 11:24:00,Pre-Drydock,1270.8,1125.471229199054,380.2,92.5,5472.747399999999,20.7,13.354838709677418,-400,9.088619836305236,0.59662503,145.32877080094582
2024-02-29 14:12:00,Pre-Drydock,1390.8,1246.8753719121066,450.29999999999995,113.10000000000001,6137.2116,20.5,10.512820512820513,-400,9.088619836305236,0.59662503,143.92462808789324
2024-02-29 18:03:00,Pre-Drydock,1230.6999999999998,1084.6691578425275,470.3,123.39999999999999,5735.802,20.8,13.419354838709678,-400,9.088619836305236,0.59662503,146.0308421574722
2024-02-29 20:27:00,Pre-Drydock,1400.8,1259.683657338212,470.3,113.10000000000001,6232.4716,20.1,10.05,-400,9.088619836305236,0.59662503,141.11634266178802
2024-03-01 02:24:00,Pre-Drydock,1335.8000000000002,1197.9748337650367,388.79999999999995,99.8,5726.132799999999,20.5,11.38888888888889,-399,8.812217112104749,0.624875,137.82516623496346
2024-03-01 05:18:00,Pre-Drydock,1166.3,1025.7855622287445,398.8,119.7,5294.169199999999,20.9,12.666666666666666,-399,8.812217112104749,0.624875,140.5144377712554
